1;44.70196078431373;69.27058823529413
1;59.85098039215686;83.44313725490196
1;48.55294117647059;79.04313725490195
1;69.43529411764706;72.87843137254902
1;51.54117647058823;84.61176470588235
1;46.674509803921566;80.4
1;48.09803921568628;79.08235294117648
1;46.819607843137256;78.14117647058823
1;56.51764705882353;79.01176470588236
1;63.15294117647059;62.86274509803921
1;48.02745098039216;77.78823529411764
1;47.8235294117647;82.16470588235293
1;52.227450980392156;69.70980392156864
1;48.12549019607843;72.88627450980391
1;60.870588235294115;69.74117647058824
1;48.831372549019605;78.8313725490196
1;52.64705882352941;72.66666666666667
1;53.78431372549019;75.52941176470588
1;45.94117647058823;75.65490196078431
1;63.63529411764706;73.50588235294117
1;51.627450980392155;82.08627450980393
1;54.95294117647059;68.28235294117647
1;54.090196078431376;74.11764705882354
1;58.13725490196079;89.25490196078431
1;57.14509803921569;84.18039215686275
1;47.61176470588235;65.96862745098039
1;57.45490196078431;81.79607843137255
1;54.79607843137255;64.52549019607844
1;50.188235294117646;82.41568627450981
1;66.10196078431373;69.52156862745099
1;49.48627450980392;73.82745098039216
1;58.04705882352941;87.47450980392156
1;60.21568627450981;81.5764705882353
1;45.917647058823526;78.96470588235294
1;49.32941176470588;63.498039215686276
1;66.89019607843137;59.52156862745098
1;67.90588235294118;85.6313725490196
1;57.16078431372549;85.85098039215686
1;46.48235294117647;66.30588235294118
1;57.450980392156865;88.10980392156863
1;52.227450980392156;70.62745098039215
1;44.37647058823529;72.14117647058823
1;46.8078431372549;78.95686274509805
1;55.772549019607844;74.76862745098039
1;50.870588235294115;62.20392156862745
1;60.10588235294118;70.20392156862745
1;46.674509803921566;65.54509803921569
1;62.015686274509804;65.85098039215686
1;64.49803921568628;82.61176470588235
1;48.07058823529412;80.8078431372549
1;51.56078431372549;71.5529411764706
1;47.549019607843135;65.94509803921568
1;60.384313725490195;72.10980392156863
1;45.490196078431374;78.61960784313726
1;49.1921568627451;84.04705882352941
1;68.68627450980392;64.21176470588236
1;53.47843137254902;79.62352941176471
1;44.64313725490196;70.83921568627451
1;46.14509803921569;75.41960784313726
1;56.48627450980392;80.8
1;65.34901960784313;72.67450980392158
1;52.52549019607843;81.90588235294118
1;50.51764705882353;61.51372549019608
1;62.47450980392157;70.23529411764706
1;57.509803921568626;86.93333333333334
1;51.1921568627451;74.34509803921569
1;61.44313725490196;85.35686274509804
1;57.21176470588235;70.48627450980392
1;53.188235294117646;79.2235294117647
1;57.43921568627451;71.20784313725491
1;65.30980392156863;64.65098039215687
1;68.72549019607843;85.45098039215686
1;48.745098039215684;82.29803921568627
1;51.16470588235294;69.12156862745098
1;55.03137254901961;83.04313725490195
1;65.94509803921568;74.80000000000001
1;68.78039215686275;76.4235294117647
1;69.49411764705883;65.6470588235294
1;69.25098039215686;60.97254901960784
1;55.44705882352941;65.30196078431374
1;55.70980392156863;63.2
1;56.25098039215686;81.2313725490196
1;54.333333333333336;82.02352941176471
1;67.25490196078431;62.141176470588235
1;44.69803921568627;72.8549019607843
1;49.72156862745098;77.45882352941176
1;48.615686274509805;71.66274509803921
1;46.462745098039214;69.16078431372549
1;51.976470588235294;68.0156862745098
1;50.568627450980394;67.09803921568627
1;62.705882352941174;64.35294117647058
1;49.023529411764706;82.03137254901961
1;64.49019607843137;67.1686274509804
1;53.772549019607844;87.73333333333332
1;65.03529411764706;86.7607843137255
1;70.10980392156863;70.76862745098039
1;48.93333333333333;80.65098039215687
1;51.77647058823529;70.0156862745098
1;53.27450980392157;67.00392156862745
1;57.14901960784314;64.09411764705882
1;46.64313725490196;66.69803921568626
1;57.23529411764706;86.43137254901961
1;60.27843137254902;85.51372549019608
1;50.16470588235294;84.93333333333334
1;44.254901960784316;75.71764705882353
1;57.529411764705884;76.0078431372549
1;54.07450980392157;86.4
1;66.30588235294118;85.1921568627451
1;46.247058823529414;72.46274509803922
1;65.70588235294117;64.7921568627451
1;65.2392156862745;88.46274509803922
1;66.97254901960784;62.792156862745095
1;51.73725490196078;71.50588235294117
1;60.949019607843134;84.70588235294117
1;72.89019607843137;77.93725490196078
1;55.94117647058823;77.40392156862745
1;56.31372549019608;72.97254901960784
1;55.043137254901964;62.52549019607844
1;52.26274509803922;81.08235294117647
1;49.8235294117647;82.50980392156862
1;59.384313725490195;69.70980392156864
1;54.694117647058825;71.95294117647059
1;46.23137254901961;76.89411764705882
1;64.4;68.8549019607843
1;59.01176470588236;67.70980392156864
1;46.20392156862745;79.13725490196079
1;49.56078431372549;64.43137254901961
1;53.04705882352941;81.00392156862745
1;45.66274509803922;70.89411764705882
1;62.5921568627451;81.5921568627451
1;52.043137254901964;86.65882352941176
1;72.13333333333334;71.2392156862745
1;57.180392156862744;64.57254901960783
1;59.188235294117646;64.95686274509805
1;52.52549019607843;73.35686274509804
1;51.537254901960786;73.86666666666667
1;47.345098039215685;79.04313725490195
1;48.917647058823526;81.93725490196078
1;58.294117647058826;74.0078431372549
1;56.02745098039216;85.6313725490196
1;45.47450980392157;73.78039215686275
1;65.23529411764706;85.45882352941177
1;64.8156862745098;59.529411764705884
1;55.22352941176471;81.10588235294118
1;47.90588235294118;81.27058823529413
1;47.462745098039214;76.20392156862745
1;64.7921568627451;61.2
1;59.207843137254905;65.41176470588235
1;50.36470588235294;83.83529411764707
1;52.92156862745098;62.44705882352941
1;61.86666666666667;62.32941176470588
1;68.54901960784314;61.372549019607845
1;51.07450980392157;74.69019607843137
1;46.68235294117647;77.93725490196078
1;57.30980392156863;79.35686274509804
1;69.49803921568628;80.33725490196079
1;50.694117647058825;65.2
1;50.62352941176471;63.372549019607845
1;50.1764705882353;71.68627450980392
1;46.58039215686274;76.76862745098039
1;52.333333333333336;76.50196078431372
1;64.94117647058823;61.36470588235294
1;48.576470588235296;63.31764705882353
1;45.51372549019608;74.30588235294118
1;66.05490196078432;61.090196078431376
1;57.207843137254905;58.21176470588235
1;59.93333333333333;80.37647058823529
1;55.8078431372549;68.50196078431372
1;60.36862745098039;79.56078431372549
1;50.6;63.207843137254905
1;51.71764705882353;65.34117647058824
1;56.38039215686275;87.41176470588235
1;48.03921568627451;84.06274509803922
1;45.741176470588236;66.69019607843137
1;54.09411764705882;67.10588235294118
1;65.6156862745098;69.56862745098039
1;56.32156862745098;64.8235294117647
1;50.529411764705884;79.70196078431373
1;50.27843137254902;64.55686274509804
1;50.745098039215684;73.09019607843138
1;51.23137254901961;68.94117647058823
1;55.76078431372549;82.90980392156862
1;64.82745098039216;78.65098039215687
1;49.56078431372549;77.9843137254902
1;66.1686274509804;77.1450980392157
1;57.8235294117647;74.10196078431372
1;46.08627450980392;80.98039215686273
1;53.23137254901961;65.27843137254902
1;63.39607843137255;77.04313725490196
1;52.44705882352941;84.14117647058823
1;73.67450980392157;68.70588235294117
1;46.4078431372549;82.0078431372549
1;62.45882352941177;72.0
1;54.06666666666667;85.30196078431374
1;44.10980392156863;76.18039215686275
1;63.72156862745098;86.90196078431373
1;53.8156862745098;84.06274509803922
1;50.80392156862745;78.43921568627451
1;72.34901960784313;74.28235294117647
1;66.37647058823529;85.63921568627451
1;71.69803921568628;67.46666666666667
1;60.64705882352941;78.14117647058823
1;53.67058823529412;75.72549019607843
1;50.42745098039216;64.25098039215686
1;74.55686274509804;73.02745098039216
1;68.51372549019608;65.35686274509804
1;53.674509803921566;87.91372549019607
1;58.666666666666664;87.37254901960785
1;53.48627450980392;83.40392156862745
1;50.713725490196076;86.36078431372549
1;65.42745098039215;70.41568627450981
1;53.05490196078431;86.8078431372549
1;56.090196078431376;67.09803921568627
1;52.325490196078434;72.7372549019608
1;61.996078431372545;77.89019607843137
1;58.345098039215685;86.90196078431373
1;45.39607843137255;78.0392156862745
1;62.023529411764706;76.90980392156862
